feed,title,long_url,short_url
YT:AWS,Portland General Electric Delivers Exceptional Customer Experiences Using AWS,https://youtu.be/i7vbWjJgtRE,
YT:AWS,Octopus Energy Fuels Global Clean Energy Growth Using AWS,https://youtu.be/0s-w-Y5eiL4,
YT:AWS,GrayHair Software Accelerates Innovation by Leveraging AWS,https://youtu.be/Aixbe7yY5bM,
YT:AWS,How Echelon Fit Uses AWS to Grow Their Business,https://youtu.be/u5lHzUYZtSk,
YT:AWS,Fine Grain Access Controls in Amazon Athena using AWS Lake Formation,https://youtu.be/zF2M4dmOISc,
YT:AWS,AWS ParallelCluster - Quickly Build HPC Compute Environments on AWS,https://youtu.be/r4RxT-IMtFY,
YT:AWS,Interconnecting Amazon VPCs across AWS Regions using AWS Transit Gateway - Demo,https://youtu.be/cj1rQqLxXU8,
YT:AWS,AWS Batch - Fully Managed Batch Processing at Scale,https://youtu.be/j_iI1DzSi5g,
YT:AWS,AWS re:Invent 2020 - AWS Partner Keynote with Doug Yeum,https://youtu.be/q-eswgDDi4o,
YT:AWS,AWS re:Invent 2020 - Machine Learning Keynote with Swami Sivasubramanian,https://youtu.be/PjDysgCvRqY,
