feed,title,long_url,short_url
YT:AWS,Accelerate your ML journey with Amazon SageMaker low-code ML tools | Amazon Web Services,https://youtu.be/Lq8vWaa1pes,
YT:AWS,Use AutoML to create high-quality models with Amazon SageMaker Autopilot | Amazon Web Services,https://youtu.be/Tm3iv4qrZ0U,
YT:AWS,Quickly prepare data for ML with Amazon SageMaker Data Wrangler | Amazon Web Services,https://youtu.be/2cOSSocb6zE,
YT:AWS,AWS On Air ft: StackSets & QuickSight | Amazon Web Services,https://youtu.be/0OZMZ2OUEIY,
YT:AWS,What is Amazon CodeWhisperer? | Amazon Web Services,https://youtu.be/1_vEt7_QZok,
YT:AWS,AWS Graviton Fast Start | Amazon Web Services,https://youtu.be/2EZODAMaxac,
YT:AWS,"Working at AWS in the Network Services Team - Deepak, General Manager | Amazon Web Services",https://youtu.be/t_Ic6UFvs5w,
YT:AWS,"Working at AWS in the Network Services Team - Adrian, Senior Product Manager | Amazon Web Services",https://youtu.be/Vw8GmJJ6QQ8,
YT:AWS,"Working at AWS in the Network Services Team - Sridhar, Sr. Software Developer | Amazon Web Services",https://youtu.be/8zbKVeGx3cQ,
YT:AWS,"Working at AWS in the Network Services Team - Alec, VP of Network Platform | Amazon Web Services",https://youtu.be/n5tuNjnNzlU,
YT:AWS,"Working at AWS in the Network Services Team - Paresh, Software Development Mgr | Amazon Web Services",https://youtu.be/LeJp8fxapag,
YT:AWS,"Working at AWS in the Network Services Team - Ming Ming, Software Dev Mgr | Amazon Web Services",https://youtu.be/vuLRaOykMdo,
