feed,title,long_url,short_url
GN:T:DS,"Python — Data Science December. A Python Data Science Digital Advent… | by Code & Dogs | Python Point | Nov, 2022 - Medium",https://medium.com/python-point/python-data-science-december-ff4aa9e4d5e6?source=topics_v2---------48-84--------------------54af2c05_7867_4c4e_8e8f_7c35e24679e3-------17,https://bit.ly/3Vmvp07
