feed,title,long_url,short_url
GN:S:RL,Google announces new artificial intelligence research hub | | news ... - Longview News-Journal,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5uZXdzLWpvdXJuYWwuY29tL2dvb2dsZS1hbm5vdW5jZXMtbmV3LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXJlc2VhcmNoLWh1Yi9hcnRpY2xlXzYzNmM0NzQxLTQ3YTQtNTQ1OC05NGJiLTFmOGRmNzhjYjk0Ni5odG1s0gEA?oc=5,https://da.gd/FzWFgQ
