feed,title,long_url,short_url
gNews,"Challenges Facing the Reinforcement Learning (RL) Community | by Caleb M. Bowyer | Aug, 2022 - Medium",https://medium.com/@CalebMBowyer/challenges-facing-the-reinforcement-learning-rl-community-6931a350f0e2?source=topics_v2---------41-84--------------------18e8ff9e_6727_4c24_bb2f_15d5d07e857f-------17,https://bit.ly/3C5rnSO
