feed,title,long_url,short_url
YT:AWS,Working in Sales at AWS | Amazon Web Services,https://youtu.be/9JiNmqwqrJo,
YT:AWS,AWS Security Hub: Ingesting Sensitive Data Findings From Amazon Macie | Amazon Web Services,https://youtu.be/hcbQotKctAE,
YT:AWS,AWS Supports You | Understanding and Reducing Your EC2 Costs,https://youtu.be/flEnJ44N-J8,
YT:AWS,AWS Sports is Changing the Game | Amazon Web Services,https://youtu.be/gMj8UGtjpXg,
YT:AWS,Working in Software Development at AWS | Amazon Web Services,https://youtu.be/OWG0Di9v0-I,
YT:AWS,AWS Cloud Quest - Learn the AWS Cloud | Amazon Web Services,https://youtu.be/6Mof2jd94u4,
YT:AWS,AWS Cloud Quest - Cloud Practitioner | Amazon Web Services,https://youtu.be/9dqZ6uET6Ow,
YT:AWS,Unqork: Enterprise No Code Application Platform on AWS | Amazon Web Services,https://youtu.be/GnaaDe6nMDg,
YT:AWS,Large Scale Inference on Amazon EKS | Amazon Web Services,https://youtu.be/g9XRhGhQhAE,
YT:AWS,Goldman Sachs: Reinventing Financial Data Analytics on AWS | Amazon Web Services,https://youtu.be/FtjUpt9gYGM,
