feed,title,long_url,short_url
YT:AWS,The AI blind spots most execs miss | Amazon Web Services,https://youtu.be/pAxTN88NgR8,
YT:AWS,SAP ERP EDI integration using AWS B2B Data Interchange | Amazon Web Services,https://youtu.be/1ApjCBUqSEM,
YT:AWS,Generating Fiori Application Prototype Based on Hand Drawn Image | Amazon Web Services,https://youtu.be/4iDzx_moucQ,
YT:AWS,ABAP Code Documentation | Amazon Web Services,https://youtu.be/byITyFxoQRA,
YT:AWS,ABAP Unit Testing | Amazon Web Services,https://youtu.be/9kIn4hrZNv8,
YT:AWS,Q Dev for SAP setup tutorial | Amazon Web Services,https://youtu.be/741ZxQXFnqI,
YT:AWS,CAP Code Generation for BTP - Part 2 | Amazon Web Services,https://youtu.be/HQ-bJrEy1yY,
YT:AWS,CAP Code Generation for BTP - Part 1 | Amazon Web Services,https://youtu.be/bLzv4cK4XJM,
YT:AWS,ABAP Code Generation for Legacy code | Amazon Web Services,https://youtu.be/S0gJZfPEYBA,
YT:AWS,Q DEV for DevOps for SAP - Part 2 | Amazon Web Services,https://youtu.be/5dt2Y5QYxOw,
YT:AWS,Q DEV for DevOps for SAP - Part 1 | Amazon Web Services,https://youtu.be/cOdUp1RBru4,
