feed,title,long_url,short_url
ArXiv:Datasets,Beyond Modality Collapse: Representations Blending for Multimodal Dataset Distillation,https://arxiv.org/abs/2505.14705,
ArXiv:Datasets,CrypticBio: A Large Multimodal Dataset for Visually Confusing Biodiversity,https://arxiv.org/abs/2505.14707,
ArXiv:Datasets,Time Series Similarity Score Functions to Monitor and Interact with the Training and Denoising Process of a Time Series Diffusion Model applied to a Human Activity Recognition Dataset based on IMUs,https://arxiv.org/abs/2505.14739,
ArXiv:Datasets,Open-Set Semi-Supervised Learning for Long-Tailed Medical Datasets,https://arxiv.org/abs/2505.14846,
ArXiv:Datasets,Diagnosing our datasets: How does my language model learn clinical information?,https://arxiv.org/abs/2505.15024,
ArXiv:Datasets,MoTime: A Dataset Suite for Multimodal Time Series Forecasting,https://arxiv.org/abs/2505.15072,
ArXiv:Datasets,SciCUEval: A Comprehensive Dataset for Evaluating Scientific Context Understanding in Large Language Models,https://arxiv.org/abs/2505.15094,
ArXiv:Datasets,Cost-aware LLM-based Online Dataset Annotation,https://arxiv.org/abs/2505.15101,
ArXiv:Datasets,Hybrid Audio Detection Using Fine-Tuned Audio Spectrogram Transformers: A Dataset-Driven Evaluation of Mixed AI-Human Speech,https://arxiv.org/abs/2505.15136,
ArXiv:Datasets,Exploring Generalized Gait Recognition: Reducing Redundancy and Noise within Indoor and Outdoor Datasets,https://arxiv.org/abs/2505.15176,
ArXiv:Datasets,Contrastive Learning-Enhanced Trajectory Matching for Small-Scale Dataset Distillation,https://arxiv.org/abs/2505.15267,
ArXiv:Datasets,The Super Emotion Dataset,https://arxiv.org/abs/2505.15348,
ArXiv:Datasets,"The P$^3$ dataset: Pixels, Points and Polygons for Multimodal Building Vectorization",https://arxiv.org/abs/2505.15379,
ArXiv:Datasets,Mouse Lockbox Dataset: Behavior Recognition for Mice Solving Lockboxes,https://arxiv.org/abs/2505.15408,
ArXiv:Datasets,Synthetic Enclosed Echoes: A New Dataset to Mitigate the Gap Between Simulated and Real-World Sonar Data,https://arxiv.org/abs/2505.15465,
ArXiv:Datasets,Robo2VLM: Visual Question Answering from Large-Scale In-the-Wild Robot Manipulation Datasets,https://arxiv.org/abs/2505.15517,
ArXiv:Datasets,Robo-DM: Data Management For Large Robot Datasets,https://arxiv.org/abs/2505.15558,
ArXiv:Datasets,UWSAM: Segment Anything Model Guided Underwater Instance Segmentation and A Large-scale Benchmark Dataset,https://arxiv.org/abs/2505.15581,
ArXiv:Datasets,"Oral Imaging for Malocclusion Issues Assessments: OMNI Dataset, Deep Learning Baselines and Benchmarking",https://arxiv.org/abs/2505.15637,
ArXiv:Datasets,FragFake: A Dataset for Fine-Grained Detection of Edited Images with Vision Language Models,https://arxiv.org/abs/2505.15644,
ArXiv:Datasets,Aneumo: A Large-Scale Multimodal Aneurysm Dataset with Computational Fluid Dynamics Simulations and Deep Learning Benchmarks,https://arxiv.org/abs/2505.14717,
ArXiv:Datasets,HR-VILAGE-3K3M: A Human Respiratory Viral Immunization Longitudinal Gene Expression Dataset for Systems Immunity,https://arxiv.org/abs/2505.14725,
ArXiv:Datasets,ToxicTone: A Mandarin Audio Dataset Annotated for Toxicity and Toxic Utterance Tonality,https://arxiv.org/abs/2505.15773,
ArXiv:Datasets,ZEBRA: Leveraging Model-Behavioral Knowledge for Zero-Annotation Preference Dataset Construction,https://arxiv.org/abs/2502.18744,
