feed,title,long_url,short_url
YT:AWS:Events,AWS re:Invent 2021 -Construyendo una arquitectura Lake House para democratizar el acceso a los,https://youtu.be/UtE-2empHE0,
YT:AWS:Events,AWS re:Invent 2021 - Automatizaciones en infraestructuras híbridas con AWS Systems Manager,https://youtu.be/LGVsPD6X-C8,
YT:AWS:Events,AWS On Air ft. Greengrass Software Catalog | AWS Events,https://youtu.be/wU1meJS98OM,
YT:AWS:Events,AWS On Air ft. Mutative Commands in AWS Chatbot | AWS Events,https://youtu.be/u2pkw2vxrtk,
YT:AWS:Events,AWS On Air ft. NexusReal-User Monitoring for Amazon CloudWatch | AWS Events,https://youtu.be/r6wFtozsiVE,
YT:AWS:Events,AWS On Air ft. Code Guru Secrets Detection | AWS Events,https://youtu.be/5LPUu_xmatU,
YT:AWS:Events,AWS On Air ft. CloudWatch Metrics Insights | AWS Events,https://youtu.be/5pGOQSTN7kg,
YT:AWS:Events,AWS On Air ft. Amazon CloudWatch Evidently | AWS Events,https://youtu.be/ydX7lRNKAOo,
YT:AWS:Events,AWS On Air ft. Amazon EC2 G5g instances | AWS Events,https://youtu.be/C6rtFRB1H20,
YT:AWS:Events,AWS On Air ft. AI for Data Analytics (AIDA) | AWS Events,https://youtu.be/ICgg6UdrGH8,
YT:AWS:Events,AWS On Air ft. Babelfish for Aurora PostgreSQL | AWS Events,https://youtu.be/ViLA0Bui-VI,
YT:AWS:Events,AWS On Air ft. Karpenter | AWS Events,https://youtu.be/13K_EX-tY3A,
YT:AWS:Events,AWS On Air ft. Amazon EFS Replication | AWS Events,https://youtu.be/sR1xc2oH_UU,
YT:AWS:Events,AWS On Air Voice of the Customer ft. VTEX | AWS Events,https://youtu.be/5sL3h3lkUuM,
