feed,title,long_url,short_url
YT:TheFitnessMaverick,Ab Walkout with Butt Tap | The Fitness Maverick Online Coaching,https://youtu.be/Tr_o7DpOfxA,
YT:TheFitnessMaverick,Sicilian Crunch | The Fitness Maverick Online Coaching,https://youtu.be/WG22O6UYc4Y,
YT:TheFitnessMaverick,"Tall Kneeling ""Filly"" Press | The Fitness Maverick Online Coaching",https://youtu.be/WlBavYNbuJ8,
YT:TheFitnessMaverick,Arcing Kettlebell + Band Row | The Fitness Maverick Online Coaching,https://youtu.be/DQn5VrLBIu4,
YT:TheFitnessMaverick,Kettlebell Front Raise | The Fitness Maverick Online Coaching,https://youtu.be/Nnq6XbdAWzQ,
YT:TheFitnessMaverick,Spiderman Lateral Raise | The Fitness Maverick Online Coaching,https://youtu.be/E2mpR8Lhsf4,
YT:TheFitnessMaverick,Powerlifter Dumbbell Curl | The Fitness Maverick Online Coaching,https://youtu.be/dDcpkYbB_TQ,
YT:TheFitnessMaverick,Power Dumbbell Floor Flye | The Fitness Maverick Online Coaching,https://youtu.be/W_Qkp6asb6I,
YT:TheFitnessMaverick,Dumbbell Rotating Floor Press | The Fitness Maverick Online Coaching,https://youtu.be/QXs5_vPxUfI,
YT:TheFitnessMaverick,Seated band face pull | The Fitness Maverick Online Coaching,https://youtu.be/jQ1O7NeLmck,
YT:TheFitnessMaverick,1-Arm 1-Leg Bridged Floor Press,https://youtu.be/wVa83AM4I7M,
YT:TheFitnessMaverick,1-Leg Bridged Floor Press | The Fitness Maverick Online Coaching,https://youtu.be/ruMvrceUqRA,
YT:TheFitnessMaverick,Bridged Floor Press | The Fitness Maverick Online Coaching,https://youtu.be/GMrlhKTnYec,
