feed,title,long_url,short_url
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Opening Keynote,https://youtu.be/mJ-OwMllKJA,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Introduction to AWS Security for FSI,https://youtu.be/opBh75LAhIk,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Cloud as a growth enabler for Small & Medium Businesses,https://youtu.be/g9DmGBKNN-s,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Right-start your new AWS account,https://youtu.be/_2qDKkX4X-A,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Cost optimisation on AWS - From MVP to production-scale workload,https://youtu.be/RfrW2hRydus,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Building a successful SaaS startup on AWS,https://youtu.be/rOcjdFdTEAs,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Technical Keynote: How customers have evolved on AWS,https://youtu.be/HsiLFPb_Syk,
YT:AWS:Events,AWS Connected Aircraft Overview | AWS Events,https://youtu.be/17rXsdeyNoA,
YT:AWS:Events,High-Performance Compute for Aerospace | AWS Events,https://youtu.be/DgM6mlz4ZFg,
YT:AWS:Events,Product Lifecycle Management for Aerospace | AWS Events,https://youtu.be/_3rRdCXKHSQ,
YT:AWS:Events,Cybersecurity and Compliance for Aerospace | AWS Events,https://youtu.be/5HegXSnih6Q,
YT:AWS:Events,Digital Supply Chain Management for Aerospace | AWS Events,https://youtu.be/bcMa8wx4fio,
YT:AWS:Events,AWS Manufacturing Solutions for Aerospace | AWS Events,https://youtu.be/3q0smhKeqRc,
YT:AWS:Events,AWS Vision for Model-based Engineering in Aerospace | AWS Events,https://youtu.be/ik8LmC2HWfk,
