feed,title,long_url,short_url
GN:S:RL,Wayve | Disrupting Autonomous Driving | Tech Exceptions | Channel 9 - Microsoft - Channel 9,https://channel9.msdn.com/Series/Tech-Exceptions/Wayve--Transforming-Autonomous-Driving-through-Reinforcement-Learning-and-Azure-Tech-Exceptions,https://j.mp/3ki5tiZ
