feed,title,long_url,short_url
GN:T:DL,"The Mathematics Behind Deep Learning | by Trist'n Joseph | Sep, 2020 - towardsdatascience",https://towardsdatascience.com/the-mathematics-behind-deep-learning-f6c35a0fe077,https://j.mp/2GQHFEL
