feed,title,long_url,short_url
YT:AWS,"Introducing Amazon Q, the generative AI-powered Assistant Tailored for Work | Amazon Web Services",https://youtu.be/GAr2sAYDsOA,
YT:AWS,Amazon Q Business | Amazon Web Services,https://youtu.be/JZsu6Mh9KuI,
YT:AWS,Amazon Q Developer | Amazon Web Services,https://youtu.be/k7XQjXn4_Jc,
YT:AWS,Techcombank: Modernizing Oracle applications on AWS | Amazon Web Services,https://youtu.be/aEBeSwEEkME,
YT:AWS,Techcombank: Modernizing Oracle landscape on AWS | Amazon Web Services,https://youtu.be/paFmoI4cix0,
YT:AWS,Ally Financial expedites resolution with AWS Incident Detection and Response | Amazon Web Services,https://youtu.be/Apf8JGNMa8A,
YT:AWS,How to Deploy a SvelteKit Website (w/ API) to AWS | Amazon Web Services,https://youtu.be/zXs3FPH-_GM,
YT:AWS,Village Roadshow optimizes cloud infrastructure with AWS Managed Services | Amazon Web Services,https://youtu.be/9Y5D649QhJw,
YT:AWS,Amazon OpenSearch Service Domain Creation Deep Dive | Amazon Web Services,https://youtu.be/GRwDuxYzHB0,
YT:AWS,Nestlé Scales to Millions of Connected Devices with AWS IoT | Amazon Web Services,https://youtu.be/KQ2BaUcqWP8,
YT:AWS,Amazon Verified Permissions - Policy Creation and Testing (Primer Series #3) | Amazon Web Services,https://youtu.be/Gi3joEySMPQ,
YT:AWS,Amazon Verified Permissions - Schema Creation (Primer Series #2) | Amazon Web Services,https://youtu.be/LNcEe1xmKCg,
YT:AWS,Amazon Verified Permissions - Policy Model (Primer Series #1) | Amazon Web Services,https://youtu.be/xNpcpzq3XPM,
