feed,title,long_url,short_url
YT:TheFitnessMaverick,Hamstring Activated Ab Wheel Rollouts | The Fitness Maverick Online Coaching,https://youtu.be/GhcPgSHph7w,
YT:TheFitnessMaverick,Deadstop Ab Wheel Rollout | The Fitness Maverick Online Coaching,https://youtu.be/lLm2ClEVLHw,
YT:TheFitnessMaverick,Slider Reaching Push Ups | The Fitness Maverick Online Coaching,https://youtu.be/NKsdFpZ3jzA,
YT:TheFitnessMaverick,Stability Ball Knee Tuck to Rollout | The Fitness Maverick Online Coaching,https://youtu.be/9M2xG9_sIOo,
YT:TheFitnessMaverick,Chinese Back Plank | The Fitness Maverick Online Coaching,https://youtu.be/vBigjk8ycBQ,
YT:TheFitnessMaverick,Chinese Front Plank | The Fitness Maverick Online Coaching,https://youtu.be/VecNK-wGLL4,
YT:TheFitnessMaverick,Basic Side Plank | The Fitness Maverick Online Coaching,https://youtu.be/oRIfy3X3l1w,
YT:TheFitnessMaverick,Kettlebell Windmills | The Fitness Maverick Online Coaching,https://youtu.be/POMqiAAup8Y,
YT:TheFitnessMaverick,Battle Rope Strikes | The Fitness Maverick Online Coaching,https://youtu.be/9Rs4I7LnX84,
YT:TheFitnessMaverick,Slider Knee Tucks | The Fitness Maverick Online Coaching,https://youtu.be/8LYy0-NcVBc,
YT:TheFitnessMaverick,Stability Ball Knee Tucks | The Fitness Maverick Online Coaching,https://youtu.be/3flgoLHmrPo,
YT:TheFitnessMaverick,Side Plank Raises | The Fitness Maverick Online Coaching,https://youtu.be/bq7mfVG_MkI,
YT:TheFitnessMaverick,Dumbbell Side Bends | The Fitness Maverick Online Coaching,https://youtu.be/iaovo2jgRkY,
YT:TheFitnessMaverick,Reverse Crunch Deadbug Combo | The Fitness Maverick Online Coaching,https://youtu.be/-tGUjt1Xcxw,
YT:TheFitnessMaverick,Elevated Stability Ball Knee Tucks | The Fitness Maverick Online Coaching,https://youtu.be/koc8wLZkL-c,
