feed,title,long_url,short_url
GN:T:NF,Your view | Smart motorways; sewerage upgrades; Gerrards Cross collapse; HS2 Manchester; nuclear fusion - New Civil Engineer,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5uZXdjaXZpbGVuZ2luZWVyLmNvbS9vcGluaW9uL3lvdXItdmlldy1zbWFydC1tb3RvcndheXMtc2V3ZXJhZ2UtdXBncmFkZXMtZ2VycmFyZHMtY3Jvc3MtY29sbGFwc2UtaHMyLW1hbmNoZXN0ZXItbnVjbGVhci1mdXNpb24tMjctMDctMjAyMy_SAQA?oc=5,https://da.gd/7F4fn
