feed,title,long_url,short_url
GN:T:ML,"Proper validation of a Time-Series model | by Agnis Liukis | Aug, 2020 - towardsdatascience",https://towardsdatascience.com/proper-validation-of-a-time-series-model-5c1b54f43e60,https://j.mp/3hBeaEn
GN:T:ML,"7 Women in Data Science You Should Be Following on LinkedIn | by Kurtis Pykes | Aug, 2020 - towardsdatascience",https://towardsdatascience.com/7-women-you-should-be-following-on-linkedin-737362a7777f,https://j.mp/2YB7bni
