feed,title,long_url,short_url
GN:T:CV,"ECCV 2020 digest. The most interesting self-driving… | by Peter Ondruska | Sep, 2020 - towardsdatascience",https://towardsdatascience.com/eccv-2020-digest-d1244737e68,https://j.mp/3ho5bp6
