feed,title,long_url,short_url
KDnuggets,"KDnuggets News, April 6: 8 Free MIT Courses to Learn Data Science Online; The Complete Collection Of Data Repositories – Part 1",https://www.kdnuggets.com/2022/n14.html?utm_source=rss&utm_medium=rss&utm_campaign=kdnuggets-news-april-6-8-free-mit-courses-to-learn-data-science-online-the-complete-collection-of-data-repositories-part-1,https://bit.ly/3J8IoM5
