feed,title,long_url,short_url
GN:T:DL,"Decoding the Science Behind Generative Adversarial Networks | by Daksh Trehan | Towards AI — Multidisciplinary Science Journal | Aug, 2020 - medium",https://medium.com/towards-artificial-intelligence/decoding-science-behind-generative-adversarial-networks-4d188a67d863,https://j.mp/3g2mStU
