feed,title,long_url,short_url
YT:AWS,Qcraft X AWS Testimonial Video | Amazon Web Services,https://youtu.be/zz0CWvSXSG0,
YT:AWS,ThunderSoft X AWS Testimonial Video | Amazon Web Services,https://youtu.be/Hm0QjTRIfm4,
YT:AWS,Loutus X AWS Testimonial Video | Amazon Web Services,https://youtu.be/KyoDa_Aw7pg,
YT:AWS,AWS Managed Services Provider Program | Amazon Web Services,https://youtu.be/ogKBUc6XSS8,
YT:AWS,Beyond the First Build: Khalil's Rapid Growth in AI | Amazon Web Services,https://youtu.be/IYt3vBptrXk,
YT:AWS,watsonx Orchestrate on AWS value proposition | Amazon Web Services,https://youtu.be/koUKRv_fUf0,
YT:AWS,IBM Apptio Cloudability commitments and right sizing | Amazon Web Services,https://youtu.be/a_pQSeMrYTg,
YT:AWS,IBM Db2 pureScale for HPC use-cases | Amazon Web Services,https://youtu.be/GfbiaTjTrvg,
YT:AWS,IBM Instana add-on for Amazon EKS | Amazon Web Services,https://youtu.be/x3_QR1O9cp0,
YT:AWS,New IBM watsonx.data features for AI and Analytics applications on AWS | Amazon Web Services,https://youtu.be/ebJwooUMLFk,
YT:AWS,Monitoring Generative AI applications with IBM Instana | Amazon Web Services,https://youtu.be/spTd2NUZvXo,
YT:AWS,What is IBM Planning analytics assistant | Amazon Web Services,https://youtu.be/wYGniuLd7pU,
YT:AWS,Add-on license for Db2 on AWS Marketplace | Amazon Web Services,https://youtu.be/qTQRaEs5tT8,
YT:AWS,RDS for Db2 High Availability Disaster Recovery (HADR) | Amazon Web Services,https://youtu.be/e9z2SvBYWnk,
