feed,title,long_url,short_url
YT:TheFitnessMaverick,Rope Seated Cable Row | The Fitness Maverick Online Coaching,https://youtu.be/MkfIZbqxXlQ,
YT:TheFitnessMaverick,1-Arm Seated Cable Row | The Fitness Maverick Online Coaching,https://youtu.be/Uk-urhX_m3o,
YT:TheFitnessMaverick,Wide Neutral Seated Cable Row | The Fitness Maverick Online Coaching,https://youtu.be/1vrdjUg0GXo,
YT:TheFitnessMaverick,Neutral Grip Seated Cable Row | The Fitness Maverick Online Coaching,https://youtu.be/FyUodZfzjdA,
YT:TheFitnessMaverick,DB Hammer Curl on Preacher Bench | The Fitness Maverick Online Coaching,https://youtu.be/KZTHhkzn9VM,
YT:TheFitnessMaverick,DB Preacher Curl | The Fitness Maverick Online Coaching,https://youtu.be/Y5qbokgQVao,
YT:TheFitnessMaverick,Barbell Preacher Curl | The Fitness Maverick Online Coaching,https://youtu.be/EBSxb64ILWY,
YT:TheFitnessMaverick,1 Arm Zottman Curl on Preacher Bench | The Fitness Maverick Online Coaching,https://youtu.be/_d-32Z57vxg,
YT:TheFitnessMaverick,Preacher Curl with EZ Bar | The Fitness Maverick Online Coaching,https://youtu.be/LUVQO_yB0gI,
YT:TheFitnessMaverick,1 Arm DB Preacher Curl | The Fitness Maverick Online Coaching,https://youtu.be/_QhEU7mlduE,
YT:TheFitnessMaverick,Preacher Curl with Multi Angled Bar | The Fitness Maverick Online Coaching,https://youtu.be/l228MhcZp4o,
YT:TheFitnessMaverick,"Preacher Curl with EZ Bar, Palms Down | The Fitness Maverick Online Coaching",https://youtu.be/_VHV_MVNpnk,
YT:TheFitnessMaverick,DB Y Cuban Press | The Fitness Maverick Online Coaching,https://youtu.be/-bUo-0-cqiE,
YT:TheFitnessMaverick,DB Cuban Press | The Fitness Maverick Online Coaching,https://youtu.be/WACj0HuSxgE,
YT:TheFitnessMaverick,Chest Supported DB Row | The Fitness Maverick Online Coaching,https://youtu.be/JarGdLndAyo,
