feed,title,long_url,short_url
YT:AWS,Keeping the SAP Core Clean with ROSA | Amazon Web Services,https://youtu.be/R40_14T6BsM,
YT:AWS,Migrating SAP to AWS using Red Hat Ansible | Amazon Web Services,https://youtu.be/ZuD9aslmas0,
YT:AWS,Refactoring SAP ABAP code for decoupling with Kubernetes | Amazon Web Services,https://youtu.be/WUzHMpHrV7U,
YT:AWS,"RHEL consolidation, what are the benefits and how can customers get it done | Amazon Web Services",https://youtu.be/dbR3c9Gk98o,
YT:AWS,Red Hat Enterprise Linux - High Availability for SAP on AWS | Amazon Web Services,https://youtu.be/x3f4Sno7u4g,
YT:AWS,"Ansible, beyond infrastructure for SAP on AWS | Amazon Web Services",https://youtu.be/INAHH5p3ZHE,
YT:AWS,Using Red Hat Ansible for Near Zero Downtime for SAP on AWS | Amazon Web Services,https://youtu.be/z0ihfbSsYWk,
YT:AWS,Ansible collections and Use cases for SAP on AWS | Amazon Web Services,https://youtu.be/iM4IEPnTbiA,
YT:AWS,Hardening Red Hat Enterprise Linux Server for SAP and non-SAP workloads | Amazon Web Services,https://youtu.be/--Fi570QKX4,
YT:AWS,Lifecycle Management of SAP workloads running on RHEL on AWS | Amazon Web Services,https://youtu.be/uQ3LSafTmDQ,
