feed,title,long_url,short_url
GN:T:SL,Korea's sea level rises more than 10 centimeters over 34 years - The Korea JoongAng Daily,https://news.google.com/rss/articles/CBMijwFodHRwczovL2tvcmVham9vbmdhbmdkYWlseS5qb2lucy5jb20vbmV3cy8yMDIzLTEyLTE5L25hdGlvbmFsL2Vudmlyb25tZW50L0tvcmVhcy1zZWEtbGV2ZWwtcmlzZXMtbW9yZS10aGFuLTEwLWNlbnRpbWV0ZXJzLW92ZXItMzQteWVhcnMvMTkzOTMwMtIBAA?oc=5,https://da.gd/Q4jEsw
GN:T:SL,Antarctica's 'Hot Core': Revealing Rapid Glacial Melting - BNN Breaking,https://news.google.com/rss/articles/CBMikQFodHRwczovL2JubmJyZWFraW5nLmNvbS9icmVha2luZy1uZXdzL2NsaW1hdGUtZW52aXJvbm1lbnQvdW5yYXZlbGluZy1hbnRhcnRpY2FzLW15c3RlcmlvdXMtaG90LWNvcmUtYS1uZXctdW5kZXJzdGFuZGluZy1vZi1yYXBpZC1nbGFjaWFsLW1lbHRpbmcv0gEA?oc=5,https://da.gd/A440
GN:T:SL,More 'smart' bins rolling out across Christchurch - Newsline,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vbmV3c2xpbmUuY2NjLmdvdnQubnovbmV3cy9zdG9yeS9tb3JlLXNtYXJ0LWJpbnMtcm9sbGluZy1vdXQtYWNyb3NzLWNocmlzdGNodXJjaNIBAA?oc=5,https://da.gd/a5zhV
