feed,title,long_url,short_url
InsideHPC,Exascale Exasperation: Why DOE Gave Intel a 2nd Chance; Can Nvidia GPUs Ride to Aurora’s Rescue?,https://insidehpc.com/2020/08/exascale-exasperation-why-doe-gave-intel-a-2nd-chance-can-nvidia-gpus-ride-to-auroras-rescue/,https://j.mp/2Fq5EKf
