feed,title,long_url,short_url
GN:T:ML,Saturday Citations: A new category of supernovas; neurons beat machine learning; depression and vitiligo - Phys,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNUC1BbGcza1VJbzRRcW5zX09MREJvZDJVTUpibjQzbjlIR2o2M2w1VW05Nzd5dVFMYnJYdXJWaG9FT1J0NzZfQkYyQ0hHNzhVRE5XamZMUnZYRVBNVjF5ZGhCTEJIbkZaeDRGWXpUZnVvRHBCaTdpZXc3cktlR3NaVDlsY3l6WW9p?oc=5,
