feed,title,long_url,short_url
YT:AWS,AWS Unified Operations Powers WHOOP's Launch Performance | Amazon Web Services,https://youtu.be/j8Q3IbK2dYQ,
YT:AWS,Victory+ Achieves Broadcasting Scale with AWS Unified Operations | Amazon Web Services,https://youtu.be/d9lll2njjIo,
YT:AWS,AWS Support Overview | Amazon Web Services,https://www.youtube.com/shorts/ilmOawl5Vfc,
YT:AWS,AWS Lambda Durable Functions | Amazon Web Services,https://www.youtube.com/shorts/ZIjQRaM-CUA,
YT:AWS,AWS Lambda Durable Functions | Amazon Web Services,https://youtu.be/48AfA6vkPVk,
YT:AWS,"Amazon OpenSearch Service – High-Performance, Scalable Vector Database | Amazon Web Services",https://youtu.be/PiRczUzb-sc,
YT:AWS,Amazon GuardDuty Extended Threat Detection for Amazon EC2 and Amazon ECS Demo | Amazon Web Services,https://youtu.be/hqfmOaFGDoo,
YT:AWS,AWS Trainium3-Powered Amazon EC2 Trn3 UltraServers | Amazon Web Services,https://youtu.be/4y3pMGIS6DU,
YT:AWS,AWS Unified Operations | Amazon Web Services,https://www.youtube.com/shorts/NFPJ7tWJGJE,
YT:AWS,AWS Enterprise Support | Amazon Web Services,https://www.youtube.com/shorts/ONDznoSNfM0,
YT:AWS,AWS Business Support+| Amazon Web Services,https://www.youtube.com/shorts/9Bh_vIO893o,
YT:AWS,AWS Unified Operations | Amazon Web Services,https://youtu.be/-l9WaZRaoyc,
YT:AWS,AWS Enterprise Support | Amazon Web Services,https://youtu.be/PN1t9dzT1uQ,
YT:AWS,AWS Business Support+ | Amazon Web Services,https://youtu.be/kVHMmXd2YQA,
YT:AWS,AWS Support Overview | Amazon Web Services,https://youtu.be/Fqvxafn91Y0,
