feed,title,long_url,short_url
Medium:Math,The Square Root Of 3 Is Irrational,https://medium.com/p/45ac2e310788,
Medium:Math,Are You Smart Enough To Study At Cambridge University?,https://medium.com/p/f6fd35bc9db4,
Medium:Math,Primes in Arithmetic Progressions —  The Genius of Dirichlet,https://medium.com/p/203a09b9bfd5,
Medium:Math,This test separates mantra people from those who can critically assess their own opinion:,https://medium.com/p/fbf63fa37d43,
Medium:Math,"Stop Optimizing, Start Improving",https://medium.com/p/911fa6bf127e,
Medium:Math,Kids and Math Tutoring,https://medium.com/p/2bf7d6e9b094,
Medium:Math,Boiling An Egg,https://medium.com/p/a059db2fae69,
Medium:Math,Date Significance,https://medium.com/p/4e91fdd2eb07,
Medium:Math,Numbers Added And Multiplied Riddle,https://medium.com/p/2e6f1d2d1349,
Medium:Math,Growing Creature,https://medium.com/p/f578526fca60,
