feed,title,long_url,short_url
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Perluasan layanan Amazon CloudFront dan Edge ke Indonesia,https://youtu.be/cFQowL4wPcg,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Akselerasi proyek analisis data dengan membangun Data Lakes di AWS,https://youtu.be/edEQYxbsZ7s,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Menerapkan arsitektur hybrid antara lingkungan on premise dengan AWS,https://youtu.be/MUhWgUrYFhY,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Transformasi pemerintahan digital - efek riak di seluruh industri,https://youtu.be/VEyH2XES6YM,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Migrasi ke AWS,https://youtu.be/65zPc_7dqkc,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Membongkar mitos: Apakah Cloud benar-benar hemat biaya?,https://youtu.be/XTkKtlEX3Nc,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Prediksi tentang bagaimana teknologi akan mengubah hidup di tahun '21,https://youtu.be/RvZ6sxt2wiM,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Women forging new paths in tech industries through Cloud Seeders,https://youtu.be/8MdRxtGrge8,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Transform your customer experience using Amazon Connect,https://youtu.be/0z-cLLj-MqY,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | How diversity delivers innovation,https://youtu.be/QmLlGsKQgM0,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Readymade intelligence using AI services for community & industries,https://youtu.be/Jfae8oZM6fI,
YT:AWS:Events,SageMaker Fridays S4 E5: Automating ML Pipelines for Common Media & Entertainment | AWS Events,https://youtu.be/HedkG9jWptQ,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Leaders enabling women in the financial services industry,https://youtu.be/v2SvX9OYPYI,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Leaders enabling women in the financial services industry,https://youtu.be/OiN9xIeV1zo,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | How FWD Insurance improved customer conversion with AI Customer 360,https://youtu.be/V7Gnpo0eZ1o,
