feed,title,long_url,short_url
YT:AWS:Events,DynamoDB NoSQL Designs Part 2 | DynamoDB Immersion day - DNDP | AWS Events,https://youtu.be/yzlZcHPBWHo,
YT:AWS:Events,DynamoDB NoSQL Designs Part 1 | DynamoDB Immersion day - DNDP | AWS Events,https://youtu.be/-BXmwxb0XyY,
