feed,title,long_url,short_url
YT:TheFitnessMaverick,Face Pulls (rope) | The Fitness Maverick Online Coaching,https://youtu.be/LuL3-i46TP4,
YT:TheFitnessMaverick,Kneeling Cable Ab Crunches (rope) | The Fitness Maverick Online Coaching,https://youtu.be/jkHWQ6u4Tnk,
YT:TheFitnessMaverick,Cable Overhead Triceps Extension (low rope) | The Fitness Maverick Online Coaching,https://youtu.be/D5NukH7r3wk,
YT:TheFitnessMaverick,Cable Overhead Triceps Extension (high rope) | The Fitness Maverick Online Coaching,https://youtu.be/5iMQOyktRFE,
YT:TheFitnessMaverick,Leaning Straight-Arm Lat Pulldowns (rope) | The Fitness Maverick Online Coaching,https://youtu.be/RFI_1qbYHs8,
YT:TheFitnessMaverick,Triceps Pushdowns (rope) | The Fitness Maverick Online Coaching,https://youtu.be/IkRDEeRe0cM,
YT:TheFitnessMaverick,Smith Romanian Deadlift | The Fitness Maverick Online Coaching,https://youtu.be/cqmY4nRHvAY,
YT:TheFitnessMaverick,Band Assisted Dips | The Fitness Maverick Online Coaching,https://youtu.be/rw5uHJE6v3U,
YT:TheFitnessMaverick,T Bar Row with Pre-Set Iso Hold | The Fitness Maverick Online Coaching,https://youtu.be/a82XE7AtTqY,
YT:TheFitnessMaverick,Smith Row from Pins | The Fitness Maverick Online Coaching,https://youtu.be/_GF29jRT_S4,
YT:TheFitnessMaverick,Cable Row One & One Quarter | The Fitness Maverick Online Coaching,https://youtu.be/_1DRZxP5DL8,
YT:TheFitnessMaverick,Bench Assisted Dips | The Fitness Maverick Online Coaching,https://youtu.be/ADar9rVZ_Xw,
