feed,title,long_url,short_url
GN:T:SL,Legislature passes milestone budget | | triplicate.com - The Triplicate,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnRyaXBsaWNhdGUuY29tL2xlZ2lzbGF0dXJlLXBhc3Nlcy1taWxlc3RvbmUtYnVkZ2V0L2FydGljbGVfZmZmNmFiNzYtMThlOC0xMWVlLWFmNTYtZmZkZjJhYmNiMTVjLmh0bWzSAQA?oc=5,https://da.gd/vJJn
