feed,title,long_url,short_url
YT:AWS:Events,"AWS re:Invent 2021 WWPS Leadership Session – Stratos Davlos, Astra | AWS Events",https://youtu.be/8cSED_xSNd0,
YT:AWS:Events,"AWS re:Invent 2021 WWPS Leadership Session – Najeeb Uddin, AARP | AWS Events",https://youtu.be/5UzNYMTPnMw,
YT:AWS:Events,"AWS re:Invent 2021 WWPS Leadership Session – Louise Richardson, University of Oxford | AWS Events",https://youtu.be/zYFbymsCMmo,
YT:AWS:Events,AWS On Air ft. Amazon SageMaker Pipelines | AWS Events,https://youtu.be/B69-6zzDWvA,
YT:AWS:Events,AWS On Air ft. What is Amazon SageMaker? | AWS Events,https://youtu.be/9VHme2V_l8Y,
YT:AWS:Events,AWS On Air ft. Enhanced workflows in SageMaker Studio Notebooks | AWS Events,https://youtu.be/IqN_TpgZXrk,
YT:AWS:Events,AWS On Air ft. Amazon QuickSight Dataset as a Source | AWS Events,https://youtu.be/vP8uUPcLfik,
YT:AWS:Events,AWS On Air ft. Amazon QuickSight Q | AWS Events,https://youtu.be/7ptc_Tp5Zbk,
YT:AWS:Events,AWS On Air ft. Amazon RDS Custom for Oracle | AWS Events,https://youtu.be/aiU1R6I8abc,
YT:AWS:Events,AWS On Air ft. AWS Panorama | AWS Events,https://youtu.be/917Atp0i73g,
YT:AWS:Events,AWS On Air ft. Migration Hub Strategy Recommendations | AWS Events,https://youtu.be/TzIT31u26yg,
YT:AWS:Events,AWS On Air ft. Amazon SageMaker Asynchronous Inference | AWS Events,https://youtu.be/yhYCzByjzg8,
