feed,title,long_url,short_url
YT:AWS,EP11: BAYZAT Scaling enterprise AI for the workplace | AWS for AI Podcast | Amazon Web Services,https://youtu.be/69c2DyVK99w,
YT:AWS,From why to how: accelerating your cloud journey | Amazon Web Services,https://youtu.be/UKkDDYeHPaU,
YT:AWS,The human side of cloud transformation | Amazon Web Services,https://youtu.be/g0dG18NnodE,
YT:AWS,Cloud-native application modernization - from strategy to success | Amazon Web Services,https://youtu.be/0w6v0L41zZc,
YT:AWS,Building better: modern architecture essentials | Amazon Web Services,https://youtu.be/zrkKyLKXYc4,
YT:AWS,Inside Amazon Mexico Supply Chain's Transformation with Amazon Quick | Amazon Web Services,https://youtu.be/4GucEEnrAGM,
YT:AWS,Breaking the migration deadlock: What to do with your VMware workloads | Amazon Web Services,https://youtu.be/X3Hohq8DJdU,
YT:AWS,Modernizing Microsoft workloads on AWS | Amazon Web Services,https://youtu.be/Txo9tCa6joM,
YT:AWS,The power of decoupling migration & modernization | Amazon Web Services,https://youtu.be/NT0QTIu_niM,
YT:AWS,Rethinking the 7 Rs for speed and simplicity | Amazon Web Services,https://youtu.be/r4wn1T0URZs,
YT:AWS,The cost of outdated architectures: understanding technical debt | Amazon Web Services,https://youtu.be/tL5ir5xgjvE,
YT:AWS,Security first: building trust in your cloud migration | Amazon Web Services,https://youtu.be/TpoGiP4lYtM,
