feed,title,long_url,short_url
MX,Tokyo tightening virus measures nearly 100 days before Olympics,https://medicalxpress.com/news/2021-04-tokyo-tightening-virus-days-olympics.html,https://j.mp/3mBHnST
MX,'Full capacity everywhere': Manila hospitals struggle as virus surges,https://medicalxpress.com/news/2021-04-full-capacity-manila-hospitals-struggle.html,https://j.mp/3fV4feQ
MX,Hong Kong suspends its order of AstraZeneca jabs,https://medicalxpress.com/news/2021-04-hong-kong-astrazeneca-jabs.html,https://j.mp/3t7PA3C
MX,Australia to buy extra 20 million doses of Pfizer vaccine,https://medicalxpress.com/news/2021-04-australia-extra-million-doses-pfizer.html,https://j.mp/2RmO1B2
MX,Gibraltar unlocks after mass vaccinations,https://medicalxpress.com/news/2021-04-gibraltar-mass-vaccinations.html,https://j.mp/3d1kK7e
MX,North Carolina sites halt J&J shots after adverse reactions,https://medicalxpress.com/news/2021-04-north-carolina-sites-halt-jj.html,https://j.mp/3fX1FVU
MX,French under-55s given AZ jab to get different 2nd dose,https://medicalxpress.com/news/2021-04-french-under-55s-az-jab-2nd.html,https://j.mp/2PGNh9y
MX,"US suicides dropped last year, defying pandemic expectations",https://medicalxpress.com/news/2021-04-suicides-year-defying-pandemic.html,https://j.mp/2Oy2au2
MX,"Sunlight linked with lower COVID-19 deaths, study shows",https://medicalxpress.com/news/2021-04-sunlight-linked-covid-deaths.html,https://j.mp/3wEfdLH
MX,Lessons in equity from the frontlines of COVID-19 vaccination,https://medicalxpress.com/news/2021-04-lessons-equity-frontlines-covid-vaccination.html,https://j.mp/2QaXdYJ
MX,Cancer-killing virus therapy shows promise against inoperable skin cancers,https://medicalxpress.com/news/2021-04-cancer-killing-virus-therapy-inoperable-skin.html,https://j.mp/3dMe7F2
MX,Brazil at high risk of dengue outbreaks after droughts because of temporary water storage,https://medicalxpress.com/news/2021-04-brazil-high-dengue-outbreaks-droughts.html,https://j.mp/31WKOdz
