feed,title,long_url,short_url
YT:TheFitnessMaverick,Foam Roller Hack Squat | The Fitness Maverick Online Coaching,https://youtu.be/0UaKX8N_-Qo,
YT:TheFitnessMaverick,Partial ROM Sissy Squat | The Fitness Maverick Online Coaching,https://youtu.be/N9TJMJZnimk,
YT:TheFitnessMaverick,Band Pike Leg Extensions | The Fitness Maverick Online Coaching,https://youtu.be/VkIcI1stARQ,
YT:TheFitnessMaverick,1 Arm Supported Rear Delt Flye | The Fitness Maverick Online Coaching,https://youtu.be/IA-LlvmE4YE,
YT:TheFitnessMaverick,Half Kneeling 1 Arm KB Press | The Fitness Maverick Online Coaching,https://youtu.be/gQ5XfOd3pEs,
YT:TheFitnessMaverick,Bridged DB Floor Press | The Fitness Maverick Online Coaching,https://youtu.be/GXbCMiHoso4,
YT:TheFitnessMaverick,DB Split Squat 1 5 Rep Method | The Fitness Maverick Online Coaching,https://youtu.be/ZTYgs1riwxY,
YT:TheFitnessMaverick,DB Goblet Squat 1 5 Method | The Fitness Maverick Online Coaching,https://youtu.be/ehomvYKd-rs,
YT:TheFitnessMaverick,DB Single Leg Hip Thrust | The Fitness Maverick Online Coaching,https://youtu.be/vQDTnx0XP1Q,
YT:TheFitnessMaverick,Super Dog | The Fitness Maverick Online Coaching,https://youtu.be/yYZEn7AGMIY,
YT:TheFitnessMaverick,Band Janda Sit Up | The Fitness Maverick Online Coaching,https://youtu.be/zvNfzRIGbbc,
YT:TheFitnessMaverick,Band Lateral Lunge + Chop | The Fitness Maverick Online Coaching,https://youtu.be/9Vl5CtCavFw,
YT:TheFitnessMaverick,Clam Raises | The Fitness Maverick Online Coaching,https://youtu.be/YHiHD9AjuDM,
YT:TheFitnessMaverick,Maverick Side Bridge Lateral Raise | The Fitness Maverick Online Coaching,https://youtu.be/FLGFFcEkAQs,
YT:TheFitnessMaverick,Floor Triceps Extension + Iso Leg Raise | The Fitness Maverick Online Coaching,https://youtu.be/QlR9-diuSsY,
