feed,title,long_url,short_url
PubMed,[Silver Spring (MD): Food and Drug Administration (US); 2021–] Coronavirus Disease 2019 (COVID-19) Emergency Use Authorizations (EUAs),https://pubmed.ncbi.nlm.nih.gov/34097371,
