feed,title,long_url,short_url
GN:S:GW,"Sunday News: “Global warming makes extreme weather a regular event”; “Biden Aims to Keep Infrastructure Deal Alive, Denying Veto Vow”; “Jim Acosta: Trump has a clown car full of lies”; “Former Scott Taylor political consultant indicted on several counts of f - Blue Virginia",https://bluevirginia.us/2021/06/sunday-news-global-warming-makes-extreme-weather-a-regular-event-biden-aims-to-keep-infrastructure-deal-alive-denying-veto-vow-jim-acosta-trump-has-a-clown-car-full-of-lies-former,
