feed,title,long_url,short_url
YT:TheFitnessMaverick,Plate Delt Scoopers | The Fitness Maverick Online Coaching,https://youtu.be/Eylf80MjKEw,
YT:TheFitnessMaverick,Kneeling Cable Oblique Crunch | The Fitness Maverick Online Coaching,https://youtu.be/tPAYC-76Q-o,
