feed,title,long_url,short_url
YT:AWS:Events,"AWS re:Invent 2022: AWS On Air ft. Women in Cybersecurity, Part 4 | AWS Events",https://youtu.be/WgCMZhK2yHo,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. What's New with S3? | AWS Events,https://youtu.be/QXGnerMyTXU,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. Voice of the Customer Sustainability: Altana | AWS Events,https://youtu.be/77huIoPP-Fg,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. Voice of the Customer: McGraw Hill | AWS Events,https://youtu.be/jI3kJzgJQlA,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. Voice of the Customer Sustainability: Cogo | AWS Events,https://youtu.be/hfk_5JK66VE,
YT:AWS:Events,AWS Event Title Year: AWS On Air ft. Amazon CloudWatch | AWS Events,https://youtu.be/DI81zNwtn1Y,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. T&C AWS Industry Quest: Financial Services | AWS Events,https://youtu.be/d9c-hhIe7b4,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. What's New with AWS Jam Journey? | AWS Events,https://youtu.be/lu7D63In6dY,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. AWS StartUps: Select Star | AWS Events,https://youtu.be/a0XfDfyrfQ4,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. AWS StartUp Spotlight: DRATA | AWS Events,https://youtu.be/iNOcdIxFRYY,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. AWS Failback for AWS Elastic Disaster Recovery | AWS Events,https://youtu.be/Ok-vpV8b1Hs,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air Voice of the Customer Sustainability-Climate Trace | AWS Events,https://youtu.be/UKa51JA8Jj8,
YT:AWS:Events,AWS re:Invent 2022 AWS On Air ft. AWS DMS Schema Conversion | AWS Events,https://youtu.be/sB7MRKt3W5w,
YT:AWS:Events,AWS re:Invent 2022: AWS On Air ft. AWS Serverless Hero Ivonne Roberts| AWS Events,https://youtu.be/le0Nuifk3Oc,
YT:AWS:Events,AWS re:Invent 2022 AWS On Air ft. T&C - AWS Power Hour: Specialty Certifications | AWS Events,https://youtu.be/yOPdh1pas6U,
