feed,title,long_url,short_url
gNews,Opinion | How India’s data transmission architecture should shape up - Livemint,https://www.livemint.com/opinion/columns/how-india-s-data-transmission-architecture-should-shape-up-11594044063850.html,https://j.mp/3f9z9Nq
