feed,title,long_url,short_url
ArXiv,AI-Driven Interface Design for Intelligent Tutoring System Improves Student Engagement,https://arxiv.org/abs/2009.08976v1,
ArXiv,Is there a role for statistics in artificial intelligence?,https://arxiv.org/abs/2009.09070v1,
ArXiv,Measurement in AI Policy: Opportunities and Challenges,https://arxiv.org/abs/2009.09071v1,
ArXiv,Problems in AI research and how the SP System may help to solve them,https://arxiv.org/abs/2009.09079v1,
ArXiv,An AI based talent acquisition and benchmarking for job,https://arxiv.org/abs/2009.09088v1,
ArXiv,Humans learn too: Better Human-AI Interaction using Optimized Human Inputs,https://arxiv.org/abs/2009.09266v1,
ArXiv,Interpretable-AI Policies using Evolutionary Nonlinear Decision Trees for Discrete Action Systems,https://arxiv.org/abs/2009.09521v1,
ArXiv,Clinical trial of an AI-augmented intervention for HIV prevention in youth experiencing homelessness,https://arxiv.org/abs/2009.09559v1,
ArXiv,Deceptive AI Explanations: Creation and Detection,https://arxiv.org/abs/2001.07641v2,
ArXiv,Artificial Intelligence in the Creative Industries: A Review,https://arxiv.org/abs/2007.12391v3,
ArXiv,Aligning AI With Shared Human Values,https://arxiv.org/abs/2008.02275v2,
