feed,title,long_url,short_url
GN:T:CT,OVERNIGHT ENERGY: Judge rejects Trump challenge to California cap-and-trade program | Trump rewrite of longstanding environmental law pushes climate change aside | Democrats say Interior botched polar bear study in pursuit to drill ANWR | TheHill - The Hill,https://thehill.com/policy/energy-environment/507896-overnight-energy-judge-rejects-trump-challenge-to-california-cap,
