feed,title,long_url,short_url
YT:TheFitnessMaverick,Chest Supported Cable Face Pull I Elite Physique training,https://youtu.be/6UBwhSXzVrw,
YT:TheFitnessMaverick,Cable Chest Press I Elite Physique Training,https://youtu.be/m18gNEab010,
YT:TheFitnessMaverick,Lying X Cable Lateral Raise I Elite Physique Training,https://youtu.be/E1LGLzP5t-0,
YT:TheFitnessMaverick,Standing Cross Cable Y Raise I Elite Physique Training,https://youtu.be/LYanFp4OkKg,
YT:TheFitnessMaverick,Cable Forward Facing X Lateral Raise I Elite Physique Training,https://youtu.be/MaIdiGcwTTo,
YT:TheFitnessMaverick,Modified Cable Upright Row I Elite Physique Training,https://youtu.be/Vhs0feVO3Gg,
YT:TheFitnessMaverick,Underhand Grip Dumbbell Shoulder Press I Elite Physique Training,https://youtu.be/nu0P3IIuiKE,
YT:TheFitnessMaverick,Lean Away Underhand Shoulder Press I Elite Physique Training,https://youtu.be/5ta47z0JTXE,
YT:TheFitnessMaverick,Chest Supported Hammer Raise I Elite Physique Training,https://youtu.be/Qyj7EyuF8DM,
YT:TheFitnessMaverick,Decline Dumbbell Pullover I Elite Physique Training,https://youtu.be/zZqvnBuXdys,
YT:TheFitnessMaverick,Dead Stop Dumbbell Lateral Raise I Elite Physique Training,https://youtu.be/F5tHnaroSPA,
YT:TheFitnessMaverick,Lateral Dumbbell Swings I Elite Physique Training,https://youtu.be/NvqcihyH_Tw,
