feed,title,long_url,short_url
YT:AWS,ROSA Resilience | Amazon Web Services,https://youtu.be/qFrLidOVWhY,
YT:AWS,ROSA Introduction 101 | Amazon Web Services,https://youtu.be/KRqXxek4GvQ,
YT:AWS,Red Hat Providing Value through OpenShift and Developer Experience Tools | Amazon Web Services,https://youtu.be/i6E8J2jVGgA,
YT:AWS,Implementing ROSA into Existing Enterprise Networks | Amazon Web Services,https://youtu.be/Y8nwlUG6Xns,
YT:AWS,Further Modernizing Applications Workloads with ROSA and ACK | Amazon Web Services,https://youtu.be/bO8QEdAf3NQ,
YT:AWS,How do SREs Manage ROSA (private link) | Amazon Web Services,https://youtu.be/NIE7TbS5CmE,
YT:AWS,ROSA: Who Does What? | Amazon Web Services,https://youtu.be/N6asiOaNAgg,
YT:AWS,"OpenShift Git Ops, Modernization Not Only for App Owners | Amazon Web Services",https://youtu.be/6E9ogVe8MKc,
YT:AWS,Benefits of ROSA STS | Amazon Web Services,https://youtu.be/R1T0yk9l6Ys,
YT:AWS,"Adding Extra Security with AWS WAF, CloudFront and ROSA | Amazon Web Services",https://youtu.be/-HorEsl2ho4,
YT:AWS,ROSA Logging Options | Amazon Web Services,https://youtu.be/VF--9ATMbzE,
YT:AWS,Integrating ROSA and AWS ECR | Amazon Web Services,https://youtu.be/1PBFtpCIMBo,
