feed,title,long_url,short_url
GN:S:RL,"Why the 2020s Belong to Quantum Computing | by Max Gorynski | Wonk Bridge | Aug, 2020 - Medium",https://medium.com/wonk-bridge/why-the-2020s-belong-to-quantum-computing-3f88d1abafa9?source=topic_page---------0------------------1,https://j.mp/2YsutvA
