feed,title,long_url,short_url
GN:T:CT,Cropped 12 February 2025: Trump chaos; COP16 leadership in question; How global trade harms forest species - Carbon Brief,https://news.google.com/rss/articles/CBMizAFBVV95cUxQTmlITHVmeWdwekxWcVNyaHItYU11WmRLVHNyNVFqa0pBMEVJMGdOR3pLaDZrbkFaWlJyejZmS2NpMnJTY2kyclc4RG1Qc055TDV2ZHh5VUtZQ25rczE3bVpnWXJGbGlMSEc1ak1xdkQ1MjR4MVFhekdtSlJIUC1McHQwTXJfUFNNczR0akR6aXNCUzVpRmxDTW83SWtpUV9UU1RXWHFIUDQzSldEMHAwVk5OaUhfRlB0b1NuZzhyZDJLaVRCSjZoZGlfRFU?oc=5,https://da.gd/NYPAz
