feed,title,long_url,short_url
YT:AWS,Accelerating digital transformation with Sierra Digital on AWS for SAP | Amazon Web Services,https://youtu.be/pRGn7Sm5dt8,
YT:AWS,From inmate to techie: Brian's inspiring journey to cloud with AWS Educate | Amazon Web Services,https://youtu.be/6TeYwoDgaBA,
YT:AWS,Jeremy learns generative AI basics for free with AWS Educate | Amazon Web Services,https://youtu.be/PFyQDqBwoJY,
YT:AWS,Introducing AWS Backup | Amazon Web Services,https://youtu.be/xD0FRjY9ujY,
YT:AWS,Delhivery leverages AWS enterprise support to scale logistics operations | Amazon Web Services,https://youtu.be/f75lyXzXlKk,
YT:AWS,"AWS Behind the Cloud: Meet Ash Thankey, AWS WWPS Sales Executive | Amazon Web Services",https://youtu.be/DFuyC6nY2sA,
YT:AWS,AWS My Cause My Cleats | Amazon Web Services,https://youtu.be/sZmCFUZeEgY,
YT:AWS,AWS My Cause My Cleats - How It's Made | Amazon Web Services,https://youtu.be/eecUDcLh38k,
YT:AWS,Build a chatbot for data in Amazon Redshift | Amazon Web Services,https://youtu.be/m_-dNeEyYug,
YT:AWS,How Amazon is making its data centers even more sustainable | Amazon Web Services,https://youtu.be/3CbM9K4t3mo,
