feed,title,long_url,short_url
GN:T:GP,"BHP, Glencore To Return $11 Billion To Investors As Commodity Prices Soar - OilPrice",https://oilprice.com/Latest-Energy-News/World-News/BHP-Glencore-To-Return-11-Billion-To-Investors-As-Commodity-Prices-Soar.html,
GN:T:GP,KenGen set to expand Olkaria capacity with new geothermal plant - ThinkGeoEnergy,https://www.thinkgeoenergy.com/kengen-set-to-expand-olkaria-capacity-with-new-geothermal-plant/,
GN:T:GP,Coronavirus - Eritrea: Announcement from the Ministry of Health (15 February 2022) - African Business Magazine,https://african.business/2022/02/apo-newsfeed/coronavirus-eritrea-announcement-from-the-ministry-of-health-15-february-2022/,
GN:T:GP,How Technology Can Bring Your Home into the Future - technewsgadget,https://technewsgadget.net/2022/02/how-technology-can-bring-your-home-into-the-future/,
GN:T:GP,Eni S p A : and the University of Milano-Bicocca sign a joint research agreement for projects in the field of energy transition - marketscreener,https://www.marketscreener.com/quote/stock/ENI-S-P-A-413403/news/Eni-S-p-A-and-the-University-of-Milano-Bicocca-sign-a-joint-research-agreement-for-projects-in-the-39474387/,
