feed,title,long_url,short_url
YT:AWS,Getting Started with Amazon EMR Serverless | Amazon Web Services,https://youtu.be/Xw_T-hlCrBw,
YT:AWS,"AWS Leadership - Meet Eileen, Director of Security Marketing | Amazon Web Services",https://youtu.be/9qNjiNjs1-0,
YT:AWS,"AWS Leadership - Meet Inbal, General Manager, Elastic Containers | Amazon Web Services",https://youtu.be/TELw8SxoER4,
YT:AWS,"AWS Leadership - Meet Daryl, General Manager, Demand Generation | Amazon Web Services",https://youtu.be/dIga6kYx56w,
YT:AWS,Why enlist in AWS? The transferable skills from the Military to AWS | Amazon Web Services,https://youtu.be/dxI2dG50FdU,
YT:AWS,"Working in an AWS Data Center - Meet Marra, Mechanical Field Engineer | Amazon Web Services",https://youtu.be/trnussGq5Vs,
YT:AWS,"Working in an AWS Data Center - Meet Aaliyah, Data Center Consultant | Amazon Web Services",https://youtu.be/kRXllA8DA60,
YT:AWS,An Overview of AWS Security Hub | Amazon Web Services,https://youtu.be/oBac-GAoZJ8,
YT:AWS,Episode 6: Visualize data with AWS Managed Grafana | Amazon Web Services,https://youtu.be/HuJycX1NEso,
YT:AWS,Episode 5: Storing data on AWS Timestream Database | Amazon Web Services,https://youtu.be/TXIR7CAYemQ,
YT:AWS,Episode 4: Connecting to AWS IoT Console and Seeing Real-Time Data | Amazon Web Services,https://youtu.be/zYjubvDPPmU,
