feed,title,long_url,short_url
GN:T:NF,Partisan machines; fusion feats; decoding AI; heavy cars++ #435 - Exponential View,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vd3d3LmV4cG9uZW50aWFsdmlldy5jby9wL2V2LTQzNdIBAA?oc=5,https://da.gd/OvU8OJ
