feed,title,long_url,short_url
YT:AWS:Events,Amazon RDS Oracle Migration Strategies from on-prem to Amazon Cloud | AWS Events,https://youtu.be/xWor7o8szZs,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Accelerate your application development with AWS Amplify,https://youtu.be/CYS4K741Tjk,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Managing your Kubernetes deployments with CDK for Kubernetes (cdk8s),https://youtu.be/O1PHOVZERLI,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Serverless workflows with AWS Step Functions,https://youtu.be/BNh7i-Ynvrc,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | How to build a marketing analytics platform on AWS,https://youtu.be/X1c2YmXtDfg,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | The Art of feature engineering - How data yields business value,https://youtu.be/IJYHHkxKFfc,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Driving business outcomes with Customer 360 at scale on AWS,https://youtu.be/f5BCvCxON_E,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | What machine learning can tell from software development history,https://youtu.be/4c_Pfc5Wz38,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Architecting intelligent cross-channel customer engagements,https://youtu.be/AqTU6PwZ_Ng,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Building customer data platform on AWS,https://youtu.be/AvpoQ6RWHWY,
YT:AWS:Events,AWS Summit Online ASEAN 2021 | Enrich serverless applications with AWS artificial intelligence,https://youtu.be/d3XIGqvzCpc,
