feed,title,long_url,short_url
YT:AWS:Events,AWS Summit ANZ 2023: Best practices for application observability at scale | AWS Events,https://youtu.be/w8bxlM_kYGA,
YT:AWS:Events,AWS Summit ANZ 2023: How local businesses are rapidly achieving global scale on AWS | AWS Events,https://youtu.be/zGjBeXASLqk,
YT:AWS:Events,AWS Summit ANZ 2023:Beyond Cloud Migrations: Engineering for innovation at Macquarie Bank|AWS Events,https://youtu.be/oTD-f0vY0_Y,
YT:AWS:Events,AWS Summit ANZ 2023: Build resilient and secure global cloud networks | AWS Events,https://youtu.be/tEX2nZgwH1c,
YT:AWS:Events,AWS Summit ANZ 2023: The future of customer engagement is frictionless | AWS Events,https://youtu.be/v5zYigrBKvE,
YT:AWS:Events,AWS Summit ANZ 2023: Pipeline patterns to aid your next deployment | AWS Events,https://youtu.be/_cQ36vDgAcg,
YT:AWS:Events,AWS Summit ANZ 2023: AWS Summit ANZ Keynote | AWS Events,https://youtu.be/lQLqxw8FVRQ,
YT:AWS:Events,AWS Summit ANZ 2023: Data strategies to enable ML and analytics at scale | AWS Events,https://youtu.be/WxdeJw3kQIo,
YT:AWS:Events,AWS Summit ANZ 2023: Build highly scalable serverless applications on AWS | AWS Events,https://youtu.be/tA1FJEfqOdI,
YT:AWS:Events,AWS Summit ANZ 2023: Simplify multi-tenant microservice applications | AWS Events,https://youtu.be/upfYIB6Rz0o,
YT:AWS:Events,AWS Summit ANZ 2023: NetDevOps: Applying lessons of DevOps to networking | AWS Events,https://youtu.be/m5TJIKlM7C0,
YT:AWS:Events,AWS Summit ANZ 2023: Growing insights through hybrid data architectures | AWS Events,https://youtu.be/t4fhyTRbdVg,
YT:AWS:Events,AWS Summit ANZ 2023: Evolve your web application for scale | AWS Events,https://youtu.be/s74gA6FH-lY,
YT:AWS:Events,AWS Summit ANZ 2023: Modernise your monolith using strangler pattern | AWS Events,https://youtu.be/m0yuZCAIYqU,
YT:AWS:Events,AWS Summit ANZ 2023: How Vodafone NZ transformed their customer experience using AWS | AWS Events,https://youtu.be/v9B0c1wRoh0,
