feed,title,long_url,short_url
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. BMW & BCG | AWS Events,https://youtu.be/qz1aM9199qI,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. Checkmarx | AWS Events,https://youtu.be/9ZKldJeBHl4,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. Cloud WAN & Direct Connect SiteLink | AWS Events,https://youtu.be/ZJjrwI2L964,
YT:AWS:Events,AWS re:invent 2021: AWS On Air ft. AWS IoT FleetWise | AWS Events,https://youtu.be/WawMIbVkg-w,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. Amazon Inspector | AWS Events,https://youtu.be/tdQbovyLYYE,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. AWS AI & ML Scholarship | AWS Events,https://youtu.be/89OBs_MfWl4,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. Amazon SageMaker Studio Lab | AWS Events,https://youtu.be/cfkkyepJstI,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. AWS re:Post| AWS Events,https://youtu.be/G9slV82p8l4,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air Voice of the Customer ft. Amazon Ads | AWS Events,https://youtu.be/G9o8eBzEUBc,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. AWS IoT TwinMaker | AWS Events,https://youtu.be/hiWSAP5G3yk,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. Amazon SageMaker Canvas | AWS Events,https://youtu.be/R0Pp-PahZGc,
YT:AWS:Events,AWS re:Invent 2021: AWS On Air ft. Accessibility & Tech | AWS Events,https://youtu.be/KkMCA_keBdg,
