feed,title,long_url,short_url
YT:AWS,Data protection and compliance in the cloud | Amazon Web Services,https://youtu.be/xTPIsVfcirY,
YT:AWS,Amazon EventBridge Pipes Integration with Amazon Timestream for LiveAnalytics | Amazon Web Services,https://youtu.be/bcoPFOQ1URs,
YT:AWS,Accelerating generative AI innovation with a data foundation on AWS | Amazon Web Services,https://youtu.be/nuZ8rKjhDHE,
YT:AWS,"Ensuring high-quality, secure data for generative AI | Amazon Web Services",https://youtu.be/PPj_hOEAZWg,
YT:AWS,Powering generative AI: Customers reveal the importance of Data Strategy | Amazon Web Services,https://youtu.be/vD6emx_QO_4,
YT:AWS,"AWS Graviton4-based Amazon EC2 C8g, M8g, and R8g Instances | Now Generally Available",https://youtu.be/ucpUqY__Otg,
YT:AWS,Create an AWS Marketplace Private Offer from your Salesforce CRM | Amazon Web Services,https://youtu.be/O_1B3vFfVJ4,
YT:AWS,Customer Service Email Analysis with Amazon Bedrock Foundation Model | Amazon Web Services,https://youtu.be/-4DgByrQCXQ,
YT:AWS,Using IAM Roles with Amazon DocumentDB | Amazon Web Services,https://youtu.be/9ZzPgMTOi0k,
YT:AWS,Audi AG Uses Amazon Bedrock to Build Generative AI Chatbot | Amazon Web Services,https://youtu.be/CY1ZpvAXVLk,
