feed,title,long_url,short_url
InsideHPC,"HPC in the News: Data Management Automation and Faster Processor Gates; Intel and TSMC in Arizona, Europe",https://insidehpc.com/2021/07/hpc-in-the-news-data-management-automation-and-faster-processor-gates-intel-and-tsmc-in-arizona-europe/,https://j.mp/3xGanOh
